scorer,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700,DLC_resnet50_EasyPoseDec21shuffle1_2700
bodyparts,left_ankle,left_ankle,left_ankle,left_knee,left_knee,left_knee,left_femoral,left_femoral,left_femoral,right_femoral,right_femoral,right_femoral,right_knee,right_knee,right_knee,right_ankle,right_ankle,right_ankle,left_wrist,left_wrist,left_wrist,left_elbow,left_elbow,left_elbow,left_shoulder,left_shoulder,left_shoulder,left_chest,left_chest,left_chest,right_chest,right_chest,right_chest,right_shoulder,right_shoulder,right_shoulder,right_elbow,right_elbow,right_elbow,right_wrist,right_wrist,right_wrist,hip,hip,hip,abdominal,abdominal,abdominal,head,head,head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,277.9455261230469,944.7965698242188,0.4319988787174225,282.2369689941406,809.0800170898438,0.3951752185821533,282.47222900390625,816.3203735351562,0.1765303909778595,406.4279479980469,685.2293701171875,0.09317043423652649,416.206787109375,806.0972900390625,0.18809375166893005,279.5814208984375,941.7647705078125,0.5494725108146667,275.73065185546875,947.2321166992188,0.09498000144958496,288.3696594238281,791.8031616210938,0.11173909902572632,288.68988037109375,373.8184509277344,0.2817685604095459,310.4151306152344,448.1104736328125,0.22893577814102173,388.2017822265625,445.0274658203125,0.21650293469429016,423.999755859375,373.71929931640625,0.22642382979393005,355.62921142578125,213.7311248779297,0.1292286515235901,294.09783935546875,806.38671875,0.10663419961929321,365.24053955078125,601.279541015625,0.2167603075504303,352.0482482910156,525.5606689453125,0.6023532748222351,348.30792236328125,221.42523193359375,0.5676946640014648
1,278.1551513671875,944.4661865234375,0.4394954442977905,282.67169189453125,808.4510498046875,0.3554944097995758,282.86834716796875,816.92333984375,0.1779572069644928,404.19573974609375,685.9571533203125,0.10145905613899231,415.819091796875,806.2017822265625,0.18419983983039856,280.0953674316406,940.7946166992188,0.5600139498710632,282.053955078125,940.099609375,0.09650138020515442,287.995849609375,792.6951293945312,0.11687150597572327,288.4980163574219,374.1307067871094,0.32005542516708374,310.3509521484375,447.53607177734375,0.2200711965560913,392.4351501464844,438.3028564453125,0.2321430742740631,424.12750244140625,373.9746398925781,0.16755154728889465,355.25445556640625,213.76463317871094,0.13458600640296936,293.0712890625,806.3275756835938,0.1144719123840332,367.1737976074219,600.1431884765625,0.1832803189754486,351.6254577636719,526.2626953125,0.5533298850059509,348.87640380859375,222.06517028808594,0.5864471197128296
2,278.3119812011719,944.9225463867188,0.46814051270484924,281.44805908203125,809.1966552734375,0.4028438627719879,281.99993896484375,816.8685913085938,0.16177338361740112,403.51959228515625,686.795654296875,0.07118871808052063,415.8522033691406,806.498779296875,0.1997406780719757,280.0771484375,941.6258544921875,0.5851059556007385,280.8838806152344,819.9261474609375,0.10435536503791809,288.2792053222656,792.3020629882812,0.11545303463935852,289.3304748535156,373.5321960449219,0.3170148730278015,309.9541320800781,447.7552185058594,0.22553199529647827,391.0874938964844,439.81640625,0.19305327534675598,424.0538024902344,373.6572265625,0.2306612730026245,355.8451232910156,213.24581909179688,0.12326326966285706,286.076904296875,802.177490234375,0.10666504502296448,366.7057800292969,600.5518188476562,0.1574763059616089,350.80426025390625,526.0452270507812,0.5409277081489563,349.3835144042969,221.7845001220703,0.5462101697921753
3,278.1148376464844,944.6370849609375,0.4341280460357666,281.565673828125,807.9662475585938,0.40710577368736267,281.8382568359375,816.30615234375,0.1949620246887207,286.36822509765625,941.3486938476562,0.06448560953140259,415.6829528808594,805.9000244140625,0.19734716415405273,280.1914367675781,940.9424438476562,0.5691113471984863,281.2701416015625,820.02783203125,0.10383754968643188,288.4253845214844,792.3778076171875,0.11488810181617737,289.1780700683594,373.2317810058594,0.3133522868156433,311.1198425292969,448.0204772949219,0.26993101835250854,393.62939453125,438.78167724609375,0.21702945232391357,422.97576904296875,374.4969482421875,0.2039872705936432,355.28924560546875,213.56936645507812,0.11343377828598022,294.0548400878906,806.4830932617188,0.11755558848381042,366.9329833984375,600.4481811523438,0.17198753356933594,351.5080871582031,524.9025268554688,0.6027047038078308,347.9853210449219,221.84825134277344,0.6320847272872925
4,277.38446044921875,943.8357543945312,0.43392306566238403,280.59539794921875,808.0098266601562,0.3997613787651062,281.27264404296875,815.7572631835938,0.19073337316513062,286.3585205078125,941.1431274414062,0.06074133515357971,415.76080322265625,806.6492919921875,0.17828527092933655,280.2156066894531,940.6369018554688,0.5565033555030823,281.35546875,820.164306640625,0.09900614619255066,288.0997009277344,792.2288208007812,0.11255577206611633,288.7370300292969,372.8463134765625,0.31432491540908813,310.1841735839844,447.29937744140625,0.25451594591140747,392.3320617675781,438.93389892578125,0.2084742784500122,423.6317443847656,375.19061279296875,0.2352636158466339,355.4333190917969,212.9198455810547,0.14807265996932983,286.0650939941406,802.4575805664062,0.11031860113143921,366.5318298339844,600.2293701171875,0.15850567817687988,351.8333740234375,524.8941650390625,0.5951765179634094,349.2664794921875,221.42678833007812,0.5660282969474792
5,277.0920104980469,944.1571044921875,0.46440115571022034,279.8036804199219,807.3492431640625,0.41190260648727417,280.30267333984375,815.502197265625,0.22198739647865295,404.1666259765625,681.4649047851562,0.05468231439590454,414.969970703125,806.1578369140625,0.16637492179870605,279.853759765625,940.1166381835938,0.5673611164093018,281.6863708496094,821.7381591796875,0.09704124927520752,287.9374694824219,792.0149536132812,0.12136125564575195,288.3258056640625,373.00946044921875,0.30780115723609924,325.2532043457031,448.31378173828125,0.2890651822090149,392.9153747558594,439.630615234375,0.23543256521224976,424.4083251953125,374.6873474121094,0.2426672875881195,356.4380187988281,212.47227478027344,0.14635181427001953,293.6180419921875,805.4710083007812,0.13156956434249878,369.6832275390625,610.3068237304688,0.19894391298294067,350.2891845703125,525.2421875,0.5827580094337463,347.5807800292969,221.5955047607422,0.5888433456420898
6,276.82965087890625,943.5154418945312,0.42918142676353455,278.3223876953125,797.650634765625,0.41949835419654846,286.88519287109375,687.7720336914062,0.22896748781204224,286.0030517578125,940.5993041992188,0.06264740228652954,288.7339782714844,803.3230590820312,0.18095624446868896,279.6760559082031,939.5789184570312,0.5444610118865967,282.1661682128906,939.051513671875,0.10263630747795105,288.03106689453125,792.31103515625,0.12905603647232056,288.27288818359375,372.2707824707031,0.2981790006160736,310.6795349121094,447.7411804199219,0.29961439967155457,393.5728454589844,436.7879943847656,0.23759612441062927,423.8385314941406,373.85943603515625,0.20196881890296936,355.5819396972656,212.50904846191406,0.13755235075950623,285.2926330566406,802.0654907226562,0.1352095603942871,369.141845703125,611.1796875,0.1972164511680603,349.6614990234375,525.0472412109375,0.582416296005249,351.6613464355469,219.7214813232422,0.5587018132209778
7,276.6716003417969,943.3773803710938,0.4297274351119995,278.9288024902344,797.2966918945312,0.38009342551231384,285.9459533691406,687.83740234375,0.25337812304496765,285.9618835449219,940.6390380859375,0.05789873003959656,410.74566650390625,807.8754272460938,0.1622236967086792,279.79510498046875,939.7648315429688,0.5461791753768921,282.24261474609375,939.2269897460938,0.09946456551551819,288.0035095214844,792.2657470703125,0.11790063977241516,287.8834533691406,372.0879821777344,0.3153761625289917,310.2613830566406,446.4703369140625,0.3402550220489502,394.2210388183594,437.8432922363281,0.2375400960445404,422.63555908203125,374.3478088378906,0.24402952194213867,355.6629943847656,211.38279724121094,0.1449836790561676,276.88702392578125,938.3538818359375,0.11837059259414673,368.7110290527344,609.1311645507812,0.1766943335533142,348.5858154296875,524.69921875,0.5318493247032166,348.9805603027344,217.04690551757812,0.614447832107544
