3580, 0.00959, 0.005
3590, 0.01128, 0.005
3600, 0.01072, 0.005
3610, 0.00944, 0.005
3620, 0.01004, 0.005
3630, 0.00928, 0.005
3640, 0.00925, 0.005
3650, 0.00891, 0.005
3660, 0.00942, 0.005
3670, 0.01027, 0.005
3680, 0.01061, 0.005
3690, 0.01015, 0.005
3700, 0.00804, 0.005
3710, 0.01043, 0.005
3720, 0.01022, 0.005
3730, 0.00984, 0.005
3740, 0.01038, 0.005
3750, 0.01010, 0.005
3760, 0.01051, 0.005
3770, 0.00905, 0.005
3780, 0.00964, 0.005
3790, 0.00806, 0.005
3800, 0.00950, 0.005
3810, 0.00874, 0.005
3820, 0.00975, 0.005
3830, 0.00706, 0.005
3840, 0.00952, 0.005
3850, 0.00744, 0.005
3860, 0.00848, 0.005
3870, 0.00821, 0.005
3880, 0.01047, 0.005
3890, 0.00816, 0.005
3900, 0.00880, 0.005
3910, 0.00836, 0.005
3920, 0.00905, 0.005
3930, 0.00830, 0.005
3940, 0.00914, 0.005
3950, 0.00822, 0.005
3960, 0.00968, 0.005
3970, 0.00816, 0.005
3980, 0.00857, 0.005
3990, 0.00935, 0.005
4000, 0.00938, 0.005
4010, 0.00887, 0.005
4020, 0.00854, 0.005
4030, 0.00864, 0.005
4040, 0.00934, 0.005
4050, 0.01017, 0.005
4060, 0.01021, 0.005
4070, 0.00961, 0.005
4080, 0.00948, 0.005
4090, 0.00698, 0.005
4100, 0.00769, 0.005
4110, 0.00770, 0.005
4120, 0.00935, 0.005
4130, 0.01060, 0.005
4140, 0.00769, 0.005
4150, 0.00948, 0.005
4160, 0.00870, 0.005
4170, 0.00935, 0.005
4180, 0.00867, 0.005
4190, 0.00886, 0.005
4200, 0.00871, 0.005
4210, 0.00798, 0.005
4220, 0.00893, 0.005
4230, 0.00962, 0.005
4240, 0.00857, 0.005
4250, 0.00827, 0.005
4260, 0.00929, 0.005
4270, 0.00885, 0.005
4280, 0.00795, 0.005
4290, 0.00937, 0.005
4300, 0.00900, 0.005
4310, 0.00841, 0.005
4320, 0.00991, 0.005
4330, 0.00826, 0.005
4340, 0.01029, 0.005
4350, 0.00787, 0.005
4360, 0.00777, 0.005
4370, 0.00764, 0.005
4380, 0.00760, 0.005
4390, 0.00809, 0.005
4400, 0.00833, 0.005
4410, 0.00879, 0.005
4420, 0.00906, 0.005
4430, 0.00797, 0.005
4440, 0.00909, 0.005
4450, 0.00952, 0.005
4460, 0.00881, 0.005
4470, 0.00935, 0.005
4480, 0.00982, 0.005
4490, 0.00845, 0.005
4500, 0.00820, 0.005
4510, 0.00828, 0.005
4520, 0.00883, 0.005
4530, 0.00712, 0.005
4540, 0.00845, 0.005
4550, 0.00878, 0.005
4560, 0.00858, 0.005
4570, 0.01075, 0.005
4580, 0.00735, 0.005
4590, 0.00823, 0.005
4600, 0.00890, 0.005
4610, 0.00760, 0.005
4620, 0.00895, 0.005
4630, 0.00873, 0.005
4640, 0.00846, 0.005
4650, 0.00777, 0.005
4660, 0.00897, 0.005
4670, 0.00894, 0.005
4680, 0.00950, 0.005
4690, 0.00841, 0.005
4700, 0.00850, 0.005
4710, 0.00770, 0.005
4720, 0.00793, 0.005
4730, 0.00817, 0.005
4740, 0.00813, 0.005
4750, 0.00874, 0.005
4760, 0.00821, 0.005
4770, 0.00772, 0.005
4780, 0.00943, 0.005
4790, 0.00850, 0.005
4800, 0.00767, 0.005
4810, 0.00773, 0.005
4820, 0.00755, 0.005
4830, 0.00715, 0.005
4840, 0.00705, 0.005
4850, 0.00731, 0.005
4860, 0.00833, 0.005
4870, 0.00765, 0.005
4880, 0.00711, 0.005
4890, 0.00743, 0.005
4900, 0.00939, 0.005
4910, 0.00748, 0.005
4920, 0.00802, 0.005
4930, 0.01030, 0.005
4940, 0.00701, 0.005
4950, 0.00817, 0.005
4960, 0.00817, 0.005
4970, 0.00898, 0.005
4980, 0.00994, 0.005
4990, 0.00900, 0.005
5000, 0.00736, 0.005
5010, 0.00698, 0.005
5020, 0.00851, 0.005
5030, 0.00741, 0.005
5040, 0.00776, 0.005
5050, 0.00759, 0.005
5060, 0.00991, 0.005
5070, 0.00813, 0.005
5080, 0.00822, 0.005
5090, 0.00781, 0.005
5100, 0.00713, 0.005
5110, 0.00659, 0.005
5120, 0.00813, 0.005
5130, 0.00884, 0.005
5140, 0.00906, 0.005
5150, 0.00768, 0.005
5160, 0.00642, 0.005
5170, 0.00827, 0.005
5180, 0.00751, 0.005
5190, 0.00713, 0.005
5200, 0.00918, 0.005
5210, 0.00836, 0.005
5220, 0.00777, 0.005
5230, 0.00756, 0.005
5240, 0.00639, 0.005
5250, 0.00735, 0.005
5260, 0.00767, 0.005
5270, 0.00768, 0.005
5280, 0.00757, 0.005
5290, 0.00777, 0.005
5300, 0.00864, 0.005
5310, 0.00700, 0.005
5320, 0.00735, 0.005
5330, 0.00723, 0.005
5340, 0.00666, 0.005
5350, 0.00700, 0.005
5360, 0.00607, 0.005
5370, 0.00819, 0.005
5380, 0.00703, 0.005
5390, 0.00676, 0.005
5400, 0.00723, 0.005
5410, 0.00744, 0.005
5420, 0.00781, 0.005
5430, 0.00807, 0.005
5440, 0.00815, 0.005
5450, 0.00811, 0.005
5460, 0.00740, 0.005
5470, 0.00798, 0.005
5480, 0.00745, 0.005
5490, 0.00747, 0.005
5500, 0.00657, 0.005
5510, 0.00866, 0.005
5520, 0.00741, 0.005
5530, 0.00668, 0.005
5540, 0.00698, 0.005
5550, 0.00939, 0.005
5560, 0.00726, 0.005
5570, 0.00720, 0.005
5580, 0.00813, 0.005
5590, 0.00708, 0.005
5600, 0.00690, 0.005
5610, 0.00804, 0.005
5620, 0.00709, 0.005
5630, 0.00878, 0.005
5640, 0.00696, 0.005
5650, 0.00856, 0.005
5660, 0.00862, 0.005
5670, 0.00647, 0.005
5680, 0.00672, 0.005
5690, 0.00774, 0.005
5700, 0.00689, 0.005
5710, 0.00670, 0.005
5720, 0.00689, 0.005
5730, 0.00725, 0.005
5740, 0.00846, 0.005
5750, 0.00775, 0.005
5760, 0.00813, 0.005
5770, 0.00682, 0.005
5780, 0.00777, 0.005
5790, 0.00686, 0.005
5800, 0.00836, 0.005
5810, 0.00625, 0.005
5820, 0.00703, 0.005
5830, 0.00805, 0.005
5840, 0.00613, 0.005
5850, 0.00850, 0.005
5860, 0.00697, 0.005
5870, 0.00823, 0.005
5880, 0.00891, 0.005
5890, 0.00713, 0.005
5900, 0.00799, 0.005
5910, 0.00798, 0.005
5920, 0.00702, 0.005
5930, 0.00706, 0.005
5940, 0.00725, 0.005
5950, 0.00797, 0.005
5960, 0.00738, 0.005
5970, 0.00731, 0.005
5980, 0.00695, 0.005
5990, 0.00709, 0.005
6000, 0.00658, 0.005
6010, 0.00794, 0.005
6020, 0.00687, 0.005
6030, 0.00732, 0.005
6040, 0.00653, 0.005
6050, 0.00633, 0.005
6060, 0.00607, 0.005
6070, 0.00699, 0.005
6080, 0.00643, 0.005
6090, 0.00695, 0.005
6100, 0.00718, 0.005
6110, 0.00707, 0.005
6120, 0.00603, 0.005
6130, 0.00575, 0.005
6140, 0.00743, 0.005
6150, 0.00840, 0.005
6160, 0.00721, 0.005
6170, 0.00767, 0.005
6180, 0.00809, 0.005
6190, 0.00727, 0.005
6200, 0.00634, 0.005
6210, 0.00707, 0.005
