scorer,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850,DLC_resnet50_HardPoseDec21shuffle1_2850
bodyparts,left_ankle,left_ankle,left_ankle,left_knee,left_knee,left_knee,left_femoral,left_femoral,left_femoral,right_femoral,right_femoral,right_femoral,right_knee,right_knee,right_knee,right_ankle,right_ankle,right_ankle,left_wrist,left_wrist,left_wrist,left_elbow,left_elbow,left_elbow,left_shoulder,left_shoulder,left_shoulder,left_chest,left_chest,left_chest,right_chest,right_chest,right_chest,right_shoulder,right_shoulder,right_shoulder,right_elbow,right_elbow,right_elbow,right_wrist,right_wrist,right_wrist,hip,hip,hip,abdominal,abdominal,abdominal,head,head,head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,441.3115234375,815.3848266601562,0.23611614108085632,417.6402587890625,698.2568359375,0.06320947408676147,278.93280029296875,457.68011474609375,0.046211063861846924,324.845947265625,318.2004699707031,0.04394623637199402,357.24114990234375,323.5869140625,0.06373536586761475,437.0025939941406,809.0347900390625,0.054934680461883545,422.290283203125,704.409912109375,0.042747706174850464,402.380859375,704.8328247070312,0.052515774965286255,328.7574157714844,303.3595886230469,0.08620744943618774,289.45745849609375,480.2798767089844,0.031761497259140015,352.2973937988281,324.3314514160156,0.035678982734680176,390.0458984375,422.9413146972656,0.03204953670501709,363.8262634277344,327.7145690917969,0.058445364236831665,239.71075439453125,796.8207397460938,0.03959393501281738,327.83056640625,312.51739501953125,0.04319852590560913,315.4626770019531,527.86865234375,0.04380515217781067,349.59783935546875,319.204345703125,0.09184128046035767
1,441.4324645996094,814.2382202148438,0.2500994801521301,417.549072265625,697.991943359375,0.06753209233283997,277.17987060546875,603.41015625,0.05385023355484009,403.0425720214844,444.5445251464844,0.04573780298233032,355.7375183105469,321.91754150390625,0.06113424897193909,241.3802947998047,792.3515625,0.05640226602554321,245.32333374023438,796.2008056640625,0.05317997932434082,402.40966796875,704.3617553710938,0.057902753353118896,329.1817932128906,301.1328125,0.0803302526473999,288.4736022949219,463.5306091308594,0.027606457471847534,352.1552734375,323.82391357421875,0.03715735673904419,362.369873046875,447.7843933105469,0.028273314237594604,364.56573486328125,327.20294189453125,0.07595673203468323,238.1995849609375,795.4755859375,0.046761155128479004,241.7045135498047,799.3319091796875,0.04352027177810669,240.92823791503906,803.4793090820312,0.037119925022125244,350.3894348144531,317.5111999511719,0.10011684894561768
2,244.5325469970703,794.2202758789062,0.2310049831867218,416.5323791503906,696.0994873046875,0.059331655502319336,277.59954833984375,601.685302734375,0.05402052402496338,404.7537841796875,444.4614562988281,0.051071107387542725,355.6956787109375,318.98309326171875,0.04506084322929382,438.49822998046875,801.9522705078125,0.057100385427474976,244.70848083496094,793.7258911132812,0.047254353761672974,402.8974914550781,702.6756591796875,0.060514986515045166,329.1490173339844,302.0720520019531,0.09166723489761353,286.49346923828125,590.5597534179688,0.033233046531677246,351.84478759765625,323.4744567871094,0.03633734583854675,390.76055908203125,419.2627868652344,0.027905941009521484,364.3100891113281,326.8079833984375,0.06345444917678833,323.1005554199219,313.7196350097656,0.04936113953590393,314.36163330078125,553.3665771484375,0.04623359441757202,293.04827880859375,585.4767456054688,0.03670811653137207,341.6127014160156,314.5330505371094,0.12650686502456665
3,242.73410034179688,793.50390625,0.2241228222846985,417.0741882324219,694.6369018554688,0.06226986646652222,277.8941955566406,600.7132568359375,0.06201097369194031,404.8291015625,444.9646911621094,0.05477830767631531,363.57879638671875,314.9232177734375,0.04881802201271057,436.86590576171875,800.7040405273438,0.06793701648712158,439.60821533203125,798.7247924804688,0.04679945111274719,415.5634460449219,706.2254638671875,0.05903241038322449,327.8967590332031,299.7591857910156,0.08094260096549988,286.1247253417969,589.1117553710938,0.04184052348136902,351.9535217285156,322.1036682128906,0.035562485456466675,391.78125,416.6942138671875,0.034084975719451904,364.67626953125,310.1620788574219,0.04797518253326416,435.6382751464844,797.6021728515625,0.040146827697753906,334.0240478515625,590.8755493164062,0.048120319843292236,339.09100341796875,543.4778442382812,0.036616235971450806,341.6878662109375,313.0154113769531,0.13886335492134094
4,438.356201171875,811.2916870117188,0.19520500302314758,415.77606201171875,695.75341796875,0.09644228219985962,421.16259765625,687.1422729492188,0.05686521530151367,404.67340087890625,444.759033203125,0.061836183071136475,423.8139343261719,692.7779541015625,0.05523142218589783,437.8042297363281,800.2154541015625,0.06146317720413208,414.32891845703125,695.9315185546875,0.04911884665489197,403.424072265625,688.8836059570312,0.08763271570205688,326.2953796386719,298.2718811035156,0.06493127346038818,285.68902587890625,588.9415893554688,0.042395442724227905,341.3084411621094,304.8817138671875,0.0405542254447937,286.6920166015625,586.23388671875,0.028548747301101685,365.2886657714844,310.9689636230469,0.04701879620552063,423.5387268066406,692.027099609375,0.04459884762763977,332.9281005859375,592.1925659179688,0.04698389768600464,336.59375,541.7127685546875,0.04525312781333923,352.56610107421875,304.09814453125,0.1136324405670166
5,436.51043701171875,804.5186767578125,0.23906183242797852,416.76239013671875,695.3824462890625,0.08055812120437622,423.3487854003906,686.4896850585938,0.05567145347595215,404.7375793457031,445.21221923828125,0.06556251645088196,424.2629699707031,691.7080688476562,0.05303525924682617,437.1897888183594,798.577392578125,0.07388821244239807,439.2000732421875,798.3961181640625,0.05379784107208252,403.54205322265625,689.0101928710938,0.08556854724884033,325.30621337890625,298.3026123046875,0.06569361686706543,284.9931335449219,587.076416015625,0.0430261492729187,419.2205810546875,686.9214477539062,0.044219911098480225,398.46771240234375,418.7208557128906,0.03286805748939514,407.1181945800781,438.591552734375,0.049249887466430664,423.0439453125,690.4571533203125,0.05809345841407776,283.6834411621094,583.9694213867188,0.054693013429641724,338.9821472167969,543.5387573242188,0.0417083203792572,348.3335876464844,306.23370361328125,0.12052354216575623
6,242.57321166992188,788.4944458007812,0.22464197874069214,418.95379638671875,702.4967041015625,0.062411725521087646,361.4016418457031,295.468505859375,0.05196705460548401,404.1916198730469,444.7796630859375,0.053945720195770264,357.2264404296875,306.5926818847656,0.05923062562942505,436.66558837890625,798.3624877929688,0.07186171412467957,276.3076477050781,594.978271484375,0.05772849917411804,415.71588134765625,706.1591186523438,0.06952968239784241,325.793212890625,298.87799072265625,0.07234638929367065,365.4444580078125,304.2859191894531,0.03566071391105652,354.0429382324219,307.4056396484375,0.0516069233417511,363.9187927246094,299.16534423828125,0.03258296847343445,364.1727294921875,299.85406494140625,0.05021697282791138,359.93206787109375,305.7996520996094,0.037018924951553345,313.4520568847656,578.4645385742188,0.05426940321922302,341.8262939453125,528.9124145507812,0.0416141152381897,354.86212158203125,302.9759216308594,0.13270917534828186
7,242.2642059326172,788.114013671875,0.2223789095878601,429.9320068359375,760.5028076171875,0.06908044219017029,319.8896179199219,509.46124267578125,0.05151611566543579,360.96368408203125,298.7698974609375,0.04296392202377319,357.3533630371094,306.4291687011719,0.06584236025810242,437.9462585449219,799.1050415039062,0.07492634654045105,441.1309814453125,798.1597290039062,0.04784482717514038,414.6115417480469,705.5091552734375,0.06884124875068665,326.86614990234375,299.29718017578125,0.06155037879943848,365.4283752441406,304.6643981933594,0.032182514667510986,353.1884460449219,307.2610168457031,0.04134973883628845,364.4184265136719,299.35821533203125,0.03318026661872864,364.4490966796875,300.0299377441406,0.0482349693775177,415.0590515136719,591.7453002929688,0.04382297396659851,313.5046691894531,578.1254272460938,0.05710333585739136,329.71282958984375,518.4813232421875,0.040231406688690186,329.5381164550781,312.83905029296875,0.1331000030040741
