10, 0.50459, 0.005
20, 0.05690, 0.005
30, 0.03396, 0.005
40, 0.02638, 0.005
50, 0.02457, 0.005
60, 0.02815, 0.005
70, 0.02547, 0.005
80, 0.02508, 0.005
90, 0.02405, 0.005
100, 0.02696, 0.005
110, 0.02301, 0.005
120, 0.01985, 0.005
130, 0.02331, 0.005
140, 0.02247, 0.005
150, 0.02554, 0.005
160, 0.02081, 0.005
170, 0.02323, 0.005
180, 0.02429, 0.005
190, 0.02227, 0.005
200, 0.02173, 0.005
210, 0.01913, 0.005
220, 0.02184, 0.005
230, 0.02196, 0.005
240, 0.02221, 0.005
250, 0.02324, 0.005
260, 0.02457, 0.005
270, 0.01980, 0.005
280, 0.02287, 0.005
290, 0.01972, 0.005
300, 0.02212, 0.005
310, 0.02023, 0.005
320, 0.02123, 0.005
330, 0.02075, 0.005
340, 0.02238, 0.005
350, 0.01817, 0.005
360, 0.02339, 0.005
370, 0.02327, 0.005
380, 0.01934, 0.005
390, 0.01936, 0.005
400, 0.02341, 0.005
410, 0.01785, 0.005
420, 0.02136, 0.005
430, 0.02301, 0.005
440, 0.02142, 0.005
450, 0.01688, 0.005
460, 0.02132, 0.005
470, 0.01737, 0.005
480, 0.01884, 0.005
490, 0.01896, 0.005
500, 0.02323, 0.005
510, 0.01988, 0.005
520, 0.01996, 0.005
530, 0.02059, 0.005
540, 0.01500, 0.005
550, 0.02105, 0.005
560, 0.01994, 0.005
570, 0.01814, 0.005
580, 0.01979, 0.005
590, 0.01596, 0.005
600, 0.02398, 0.005
610, 0.01956, 0.005
620, 0.01905, 0.005
630, 0.01909, 0.005
640, 0.02394, 0.005
650, 0.02008, 0.005
660, 0.02179, 0.005
670, 0.02445, 0.005
680, 0.01933, 0.005
690, 0.02060, 0.005
700, 0.02282, 0.005
710, 0.01905, 0.005
720, 0.02117, 0.005
730, 0.01591, 0.005
740, 0.02076, 0.005
750, 0.01985, 0.005
760, 0.02006, 0.005
770, 0.01734, 0.005
780, 0.01809, 0.005
790, 0.01955, 0.005
800, 0.01853, 0.005
810, 0.01691, 0.005
820, 0.02246, 0.005
830, 0.02044, 0.005
840, 0.02160, 0.005
850, 0.01854, 0.005
860, 0.02027, 0.005
870, 0.02181, 0.005
880, 0.01925, 0.005
890, 0.01918, 0.005
900, 0.01937, 0.005
910, 0.01764, 0.005
920, 0.02210, 0.005
930, 0.02105, 0.005
940, 0.01923, 0.005
950, 0.01836, 0.005
960, 0.02066, 0.005
970, 0.01966, 0.005
980, 0.01835, 0.005
990, 0.01847, 0.005
1000, 0.01909, 0.005
1010, 0.01801, 0.005
1020, 0.02332, 0.005
1030, 0.01841, 0.005
1040, 0.02128, 0.005
1050, 0.01765, 0.005
1060, 0.01836, 0.005
1070, 0.01914, 0.005
1080, 0.02452, 0.005
1090, 0.01862, 0.005
1100, 0.02022, 0.005
1110, 0.01912, 0.005
1120, 0.01800, 0.005
1130, 0.01950, 0.005
1140, 0.01686, 0.005
1150, 0.02071, 0.005
1160, 0.01561, 0.005
1170, 0.02080, 0.005
1180, 0.02020, 0.005
1190, 0.02054, 0.005
1200, 0.01808, 0.005
1210, 0.01977, 0.005
1220, 0.01801, 0.005
1230, 0.01963, 0.005
1240, 0.01797, 0.005
1250, 0.01706, 0.005
1260, 0.01643, 0.005
1270, 0.01761, 0.005
1280, 0.01983, 0.005
1290, 0.01567, 0.005
1300, 0.01853, 0.005
1310, 0.01889, 0.005
1320, 0.01861, 0.005
1330, 0.01888, 0.005
1340, 0.01524, 0.005
1350, 0.01581, 0.005
1360, 0.02340, 0.005
1370, 0.01695, 0.005
1380, 0.01677, 0.005
1390, 0.01980, 0.005
1400, 0.01756, 0.005
1410, 0.01790, 0.005
1420, 0.01921, 0.005
1430, 0.01787, 0.005
1440, 0.02107, 0.005
1450, 0.01956, 0.005
1460, 0.01659, 0.005
1470, 0.01750, 0.005
1480, 0.01516, 0.005
1490, 0.01779, 0.005
1500, 0.01726, 0.005
1510, 0.01879, 0.005
1520, 0.01295, 0.005
1530, 0.01899, 0.005
1540, 0.01407, 0.005
1550, 0.01521, 0.005
1560, 0.01696, 0.005
1570, 0.01795, 0.005
1580, 0.02089, 0.005
1590, 0.01739, 0.005
1600, 0.01468, 0.005
1610, 0.01967, 0.005
1620, 0.01574, 0.005
1630, 0.01771, 0.005
1640, 0.02099, 0.005
1650, 0.01707, 0.005
1660, 0.01520, 0.005
1670, 0.01622, 0.005
1680, 0.01675, 0.005
1690, 0.01521, 0.005
1700, 0.01372, 0.005
1710, 0.01441, 0.005
1720, 0.01308, 0.005
1730, 0.01884, 0.005
1740, 0.01600, 0.005
1750, 0.01749, 0.005
1760, 0.01761, 0.005
1770, 0.01835, 0.005
1780, 0.01767, 0.005
1790, 0.01475, 0.005
1800, 0.01930, 0.005
1810, 0.01484, 0.005
1820, 0.01803, 0.005
1830, 0.01437, 0.005
1840, 0.01797, 0.005
1850, 0.01850, 0.005
1860, 0.01747, 0.005
1870, 0.01948, 0.005
1880, 0.01412, 0.005
1890, 0.01608, 0.005
1900, 0.01305, 0.005
1910, 0.01594, 0.005
1920, 0.02087, 0.005
1930, 0.01517, 0.005
1940, 0.01611, 0.005
1950, 0.01477, 0.005
1960, 0.01338, 0.005
1970, 0.01525, 0.005
1980, 0.01406, 0.005
1990, 0.01642, 0.005
2000, 0.01565, 0.005
2010, 0.01611, 0.005
2020, 0.01720, 0.005
2030, 0.01685, 0.005
2040, 0.01333, 0.005
2050, 0.01608, 0.005
2060, 0.01570, 0.005
2070, 0.01439, 0.005
2080, 0.01801, 0.005
2090, 0.01478, 0.005
2100, 0.01628, 0.005
2110, 0.01743, 0.005
2120, 0.01685, 0.005
2130, 0.01755, 0.005
2140, 0.01700, 0.005
2150, 0.01560, 0.005
2160, 0.01721, 0.005
2170, 0.01786, 0.005
2180, 0.01618, 0.005
2190, 0.01593, 0.005
2200, 0.01429, 0.005
2210, 0.01541, 0.005
2220, 0.01648, 0.005
2230, 0.01730, 0.005
2240, 0.01971, 0.005
2250, 0.01662, 0.005
2260, 0.01547, 0.005
2270, 0.01544, 0.005
2280, 0.01465, 0.005
2290, 0.01360, 0.005
2300, 0.01451, 0.005
2310, 0.01511, 0.005
2320, 0.01777, 0.005
2330, 0.01667, 0.005
2340, 0.01864, 0.005
2350, 0.01637, 0.005
2360, 0.01567, 0.005
2370, 0.01438, 0.005
2380, 0.01776, 0.005
2390, 0.01766, 0.005
2400, 0.01534, 0.005
2410, 0.01633, 0.005
2420, 0.01551, 0.005
2430, 0.01546, 0.005
2440, 0.01641, 0.005
2450, 0.01693, 0.005
2460, 0.01668, 0.005
2470, 0.01476, 0.005
2480, 0.01442, 0.005
2490, 0.01527, 0.005
2500, 0.01246, 0.005
2510, 0.01515, 0.005
2520, 0.01332, 0.005
2530, 0.01367, 0.005
2540, 0.01377, 0.005
2550, 0.01715, 0.005
2560, 0.01548, 0.005
2570, 0.01783, 0.005
2580, 0.01453, 0.005
2590, 0.01544, 0.005
2600, 0.01288, 0.005
2610, 0.01275, 0.005
2620, 0.01776, 0.005
2630, 0.01795, 0.005
2640, 0.01597, 0.005
2650, 0.01415, 0.005
2660, 0.01522, 0.005
2670, 0.01561, 0.005
2680, 0.01388, 0.005
2690, 0.01277, 0.005
2700, 0.01771, 0.005
2710, 0.01556, 0.005
2720, 0.01733, 0.005
2730, 0.01307, 0.005
2740, 0.01545, 0.005
2750, 0.01491, 0.005
2760, 0.01530, 0.005
2770, 0.01416, 0.005
2780, 0.01436, 0.005
2790, 0.01336, 0.005
2800, 0.01468, 0.005
2810, 0.01295, 0.005
2820, 0.01645, 0.005
2830, 0.01518, 0.005
2840, 0.01429, 0.005
2850, 0.01475, 0.005
2860, 0.01590, 0.005
2870, 0.01571, 0.005
2880, 0.01710, 0.005
